Week,No StoreID,Stores,Sales Report2,Sales Report,LY,YOY CHANGE%,SOB%,STORE PROFILE,BAY COUNT,Average Bay Sale,AREA
29,1031,Homesavers BALLYMALEY Ennis,"€64,069.05","€64,069.05","€80,547.13",-20.50%,4.96%,L [LARGE] ,536,€119.53, Dariusz - Area 4 
29,1042,Homesavers Rafter Street Enniscorthy,"€16,068.95","€16,068.95","€16,128.18",-0.40%,1.24%,S [SMALL] ,130,€123.61, Shane - Area 3 
29,1025,Homesavers Kings meadow waterford,"€26,143.80","€26,143.80","€30,592.02",-14.50%,2.02%,M+ [MEDIUM +] ,359,€72.82, Shane - Area 3 
29,1067,Homesavers Letterkenny Pearse Road,"€29,482.05","€29,482.05","€29,344.57",0.50%,2.28%,M+ [MEDIUM +] ,418,€70.53, Warren - Area 2 
29,1001,Homesavers Limerick,"€57,569.05","€57,569.05","€77,791.28",-26.00%,4.45%,M+ [MEDIUM +] ,337,€170.83, Dariusz - Area 4 
29,1010,Homesavers Longford U4,"€7,998.54","€7,998.54","€8,373.79",-4.50%,0.62%,XS [EXTRA SMALL] ,125,€63.99, Warren - Area 2 
29,1032,Homesavers Midleton,"€18,286.38","€18,286.38","€22,220.37",-17.70%,1.41%,M [MEDIUM] ,211,€86.67, Dariusz - Area 4 
29,1054,Homesavers Milford Retail Park,"€33,915.21","€33,915.21","€38,994.59",-13.00%,2.62%,M [MEDIUM] ,312,€108.70, Warren - Area 2 
29,1033,Homesavers Monaghan,"€58,273.50","€58,273.50","€65,247.18",-10.70%,4.51%,L [LARGE] ,436,€133.65, Magda - Area 1 
29,1062,Homesavers Mountmellick LAOIS,"€5,878.09","€5,878.09","€5,363.29",9.60%,0.45%,XS [EXTRA SMALL] ,67,€87.73, Magda - Area 1 
29,1002,Homesavers Mullingar,"€51,387.86","€51,387.86","€54,969.56",-6.50%,3.98%,M [MEDIUM] ,245,€209.75, Magda - Area 1 
29,1024,Homesavers Martyr Road Nenagh (a),"€29,413.31","€29,413.31","€38,853.47",-24.30%,2.28%,M+ [MEDIUM +] ,374,€78.65, Dariusz - Area 4 
29,1058,HOMESAVERS MARTYR ROAD NENAGH (B),"€19,787.81","€19,787.81","€28,469.59",-30.50%,1.53%,M+ [MEDIUM +] ,302,€65.52, Dariusz - Area 4 
29,1053,Homesavers New Road Portlaoise,"€22,284.82","€22,284.82","€29,193.24",-23.70%,1.72%,M [MEDIUM] ,219,€101.76, Dariusz - Area 4 
29,1028,Homesavers Newcastle West,"€45,175.71","€45,175.71","€63,727.03",-29.10%,3.50%,M+ [MEDIUM +] ,414,€109.12, Dariusz - Area 4 
29,1026,Homesavers Portlaoise,"€8,683.74","€8,683.74","€12,507.93",-30.60%,0.67%,M [MEDIUM] ,255,€34.05, Dariusz - Area 4 
29,1052,Homesavers Lismard Portlaoise (B),"€5,025.65","€5,025.65","€4,402.37",14.20%,0.39%,S [SMALL] ,125,€40.21, Dariusz - Area 4 
29,1060,Homesavers Riverside Galway,"€18,542.19","€18,542.19","€17,562.41",5.60%,1.43%,M+ [MEDIUM +] ,344,€53.90, Dariusz - Area 4 
29,1016,Homesavers Roscommon,"€72,567.08","€72,567.08","€76,110.79",-4.70%,5.61%,XL [EXTRA LARGE] ,628,€115.55, Regional Manager - Joe Beirne (Region 1) 
29,1055,Homesavers Stranorlar business park,"€15,862.17","€15,862.17","€15,026.65",5.60%,1.23%,M [MEDIUM] ,290,€54.70, Warren - Area 2 
29,1056,Homesavers Swinford,"€5,207.21","€5,207.21","€4,971.83",4.70%,0.40%,XS [EXTRA SMALL] ,95,€54.81, Warren - Area 2 
29,1015,Homesavers Broomhill Tallaght,"€39,762.72","€39,762.72","€51,640.53",-23.00%,3.08%,M+ [MEDIUM +] ,350,€113.61, Shane - Area 3 
29,1049,Homesavers The Glebe Donegal,"€26,533.72","€26,533.72","€26,405.09",0.50%,2.05%,M [MEDIUM] ,293,€90.56, Warren - Area 2 
29,1029,Homesavers Tralee,"€26,389.28","€26,389.28","€39,113.60",-32.50%,2.04%,M [MEDIUM] ,310,€85.13, Dariusz - Area 4 
29,1007,Homesavers Tullamore,"€68,485.11","€68,485.11","€74,417.33",-8.00%,5.30%,L [LARGE] ,553,€123.84, Magda - Area 1 
29,1057,"Homesavers Carlow Tullow Road U1,2","€10,817.13","€10,817.13","€14,004.21",-22.80%,0.84%,M [MEDIUM] ,257,€42.09, Shane - Area 3 
29,1006,Homesavers Waterford,"€16,545.51","€16,545.51","€17,816.72",-7.10%,1.28%,M [MEDIUM] ,183,€90.41, Shane - Area 3 
29,1012,Homesavers Wexford,"€26,626.75","€26,626.75","€46,152.87",-42.30%,2.06%,M [MEDIUM] ,296,€89.96, Shane - Area 3 
29,1014,Homesavers Wicklow,"€17,997.98","€17,997.98","€25,672.33",-29.90%,1.39%,S [SMALL] ,178,€101.11, Shane - Area 3 
29,1050,Homesavers Hebron Kilkenny,"€4,445.14","€4,445.14", € -   ,,0.34%,S [SMALL] ,178,€24.97, Shane - Area 3 
29,1045,Clonmel, € -   , € -   , € -   ,,0.00%,S [SMALL] ,178, €-   , Regional Manager - Nicholas Ralph ( Region 2) 
29,All,Total Sales,"€1,292,498.61","€1,292,498.61","€1,547,858.01",0.00%,0.00%,0,0, €-   , €-   
30,1020,Centz Patrick Street,"€13,668.18","€13,668.18","€14,505.89",-5.80%,1.10%,XS [EXTRA SMALL] ,75,€182.24, Magda - Area 1 
30,1019,Centz Cork Street,"€8,194.97","€8,194.97","€9,456.76",-13.30%,0.66%,XS [EXTRA SMALL] ,49,€167.24, Magda - Area 1 
30,1021,Centz Kinvara,"€12,182.49","€12,182.49","€10,752.43",13.30%,0.98%,XS [EXTRA SMALL] ,68,€179.15, Magda - Area 1 
30,1030,Homesavers Arklow,"€24,035.23","€24,035.23","€34,551.85",-30.40%,1.93%,M [MEDIUM] ,278,€86.46, Shane - Area 3 
30,1043,Homesavers Westpoint Athlone (A),"€24,898.41","€24,898.41","€29,328.98",-15.10%,2.00%,M [MEDIUM] ,288,€86.45, Magda - Area 1 
30,1046,Homesavers Monks Land Athlone (B),"€5,577.79","€5,577.79","€9,420.00",-40.80%,0.45%,M [MEDIUM] ,159,€35.08, Magda - Area 1 
30,1008,Homesavers Athy,"€10,738.68","€10,738.68","€11,700.07",-8.20%,0.86%,S [SMALL] ,184,€58.36, Warren - Area 2 
30,1047,Homesavers Axis Centre Longford,"€25,116.88","€25,116.88","€33,481.90",-25.00%,2.02%,M [MEDIUM] ,249,€100.87, Warren - Area 2 
30,1011,Homesavers Ballyfermot,"€26,383.63","€26,383.63","€28,632.24",-7.90%,2.12%,M [MEDIUM] ,293,€90.05, Shane - Area 3 
30,1059,Homesavers Ballyshannon,"€21,528.30","€21,528.30","€31,861.73",-32.40%,1.73%,M [MEDIUM] ,273,€78.86, Warren - Area 2 
30,1063,Homesavers Briarhill Galway,"€16,389.10","€16,389.10","€14,783.69",10.90%,1.32%,M [MEDIUM] ,236,€69.45, Dariusz - Area 4 
30,1065,Homesavers Bunclody,"€16,389.42","€16,389.42","€15,641.66",4.80%,1.32%,M [MEDIUM] ,232,€70.64, Shane - Area 3 
30,1013,Homesavers Carlow Penny Lane,"€26,281.33","€26,281.33","€33,647.32",-21.90%,2.11%,M+ [MEDIUM +] ,401,€65.54, Shane - Area 3 
30,1009,Homesavers Carlow Tullow Road U3,"€15,670.91","€15,670.91","€13,615.54",15.10%,1.26%,S [SMALL] ,163,€96.14, Shane - Area 3 
30,1066,Homesavers Carrick-on-shannon,"€10,530.59","€10,530.59","€33,933.57",-69.00%,0.85%,M+ [MEDIUM +] ,373,€28.23, Warren - Area 2 
30,1061,Homesavers Charlestown MAYO,"€7,214.68","€7,214.68","€10,736.90",-32.80%,0.58%,XS [EXTRA SMALL] ,97,€74.38, Warren - Area 2 
30,1023,Homesavers Clane,"€9,927.40","€9,927.40","€10,528.34",-5.70%,0.80%,XS [EXTRA SMALL] ,122,€81.37, Warren - Area 2 
30,1068,Homesavers Claremorris,"€14,096.12","€14,096.12","€18,403.75",-23.40%,1.13%,M [MEDIUM] ,255,€55.28, Warren - Area 2 
30,1017,Homesavers Crumlin,"€22,216.57","€22,216.57","€22,471.12",-1.10%,1.79%,S [SMALL] ,157,€141.51, Magda - Area 1 
30,1040,Homesavers Diskin Centre Athlone,"€20,175.20","€20,175.20","€23,551.08",-14.30%,1.62%,M [MEDIUM] ,322,€62.66, Magda - Area 1 
30,1027,Homesavers Dundalk,"€51,146.78","€51,146.78","€62,974.28",-18.80%,4.11%,M [MEDIUM] ,322,€158.84, Magda - Area 1 
30,1044,Homesavers WestGate Dungarvan,"€10,381.63","€10,381.63","€17,487.23",-40.60%,0.83%,M [MEDIUM] ,216,€48.06, Dariusz - Area 4 
30,1048,Homesavers CLONMULLEN Edenderry,"€24,310.21","€24,310.21","€32,684.50",-25.60%,1.95%,M [MEDIUM] ,275,€88.40, Magda - Area 1 
30,1031,Homesavers BALLYMALEY Ennis,"€66,037.97","€66,037.97","€82,011.73",-19.50%,5.31%,L [LARGE] ,536,€123.21, Dariusz - Area 4 
30,1042,Homesavers Rafter Street Enniscorthy,"€13,840.90","€13,840.90","€18,591.07",-25.60%,1.11%,S [SMALL] ,130,€106.47, Shane - Area 3 
30,1025,Homesavers Kings meadow waterford,"€23,075.14","€23,075.14","€31,117.69",-25.80%,1.86%,M+ [MEDIUM +] ,359,€64.28, Shane - Area 3 
30,1067,Homesavers Letterkenny Pearse Road,"€26,472.92","€26,472.92","€25,265.37",4.80%,2.13%,M+ [MEDIUM +] ,418,€63.33, Warren - Area 2 
30,1001,Homesavers Limerick,"€60,028.94","€60,028.94","€80,040.66",-25.00%,4.83%,M+ [MEDIUM +] ,337,€178.13, Dariusz - Area 4 
30,1010,Homesavers Longford U4,"€8,815.75","€8,815.75","€9,295.93",-5.20%,0.71%,XS [EXTRA SMALL] ,125,€70.53, Warren - Area 2 
30,1032,Homesavers Midleton,"€17,478.10","€17,478.10","€22,814.62",-23.40%,1.41%,M [MEDIUM] ,211,€82.83, Dariusz - Area 4 
30,1054,Homesavers Milford Retail Park,"€32,984.54","€32,984.54","€39,115.91",-15.70%,2.65%,M [MEDIUM] ,312,€105.72, Warren - Area 2 
30,1033,Homesavers Monaghan,"€54,727.00","€54,727.00","€73,751.53",-25.80%,4.40%,L [LARGE] ,436,€125.52, Magda - Area 1 
30,1062,Homesavers Mountmellick LAOIS,"€5,863.41","€5,863.41","€5,353.13",9.50%,0.47%,XS [EXTRA SMALL] ,67,€87.51, Magda - Area 1 
30,1002,Homesavers Mullingar,"€53,790.67","€53,790.67","€58,565.97",-8.20%,4.33%,M [MEDIUM] ,245,€219.55, Magda - Area 1 
30,1024,Homesavers Martyr Road Nenagh (a),"€28,777.23","€28,777.23","€38,036.55",-24.30%,2.31%,M+ [MEDIUM +] ,374,€76.94, Dariusz - Area 4 
30,1058,HOMESAVERS MARTYR ROAD NENAGH (B),"€20,032.90","€20,032.90","€27,808.98",-28.00%,1.61%,M+ [MEDIUM +] ,302,€66.33, Dariusz - Area 4 
30,1053,Homesavers New Road Portlaoise,"€20,474.39","€20,474.39","€29,963.40",-31.70%,1.65%,M [MEDIUM] ,219,€93.49, Dariusz - Area 4 
30,1028,Homesavers Newcastle West,"€43,313.88","€43,313.88","€61,779.03",-29.90%,3.48%,M+ [MEDIUM +] ,414,€104.62, Dariusz - Area 4 
30,1026,Homesavers Portlaoise,"€8,532.74","€8,532.74","€9,933.19",-14.10%,0.69%,M [MEDIUM] ,255,€33.46, Dariusz - Area 4 
30,1052,Homesavers Lismard Portlaoise (B),"€5,073.52","€5,073.52","€5,424.07",-6.50%,0.41%,S [SMALL] ,125,€40.59, Dariusz - Area 4 
30,1060,Homesavers Riverside Galway,"€16,271.88","€16,271.88","€19,124.04",-14.90%,1.31%,M+ [MEDIUM +] ,344,€47.30, Dariusz - Area 4 
30,1016,Homesavers Roscommon,"€71,736.45","€71,736.45","€77,859.85",-7.90%,5.77%,XL [EXTRA LARGE] ,628,€114.23, Regional Manager - Joe Beirne (Region 1) 
30,1055,Homesavers Stranorlar business park,"€17,233.99","€17,233.99","€13,478.09",27.90%,1.39%,M [MEDIUM] ,290,€59.43, Warren - Area 2 
30,1056,Homesavers Swinford,"€5,302.70","€5,302.70","€5,899.46",-10.10%,0.43%,XS [EXTRA SMALL] ,95,€55.82, Warren - Area 2 
30,1015,Homesavers Broomhill Tallaght,"€39,396.06","€39,396.06","€55,448.81",-29.00%,3.17%,M+ [MEDIUM +] ,350,€112.56, Shane - Area 3 
30,1049,Homesavers The Glebe Donegal,"€26,037.13","€26,037.13","€28,505.28",-8.70%,2.09%,M [MEDIUM] ,293,€88.86, Warren - Area 2 
30,1029,Homesavers Tralee,"€25,064.32","€25,064.32","€37,942.68",-33.90%,2.02%,M [MEDIUM] ,310,€80.85, Dariusz - Area 4 
30,1007,Homesavers Tullamore,"€64,994.07","€64,994.07","€76,515.13",-15.10%,5.23%,L [LARGE] ,553,€117.53, Magda - Area 1 
30,1057,"Homesavers Carlow Tullow Road U1,2","€8,810.49","€8,810.49","€14,163.24",-37.80%,0.71%,M [MEDIUM] ,257,€34.28, Shane - Area 3 
30,1006,Homesavers Waterford,"€16,499.25","€16,499.25","€18,118.24",-8.90%,1.33%,M [MEDIUM] ,183,€90.16, Shane - Area 3 
30,1012,Homesavers Wexford,"€23,695.91","€23,695.91","€44,538.36",-46.80%,1.91%,M [MEDIUM] ,296,€80.05, Shane - Area 3 
30,1014,Homesavers Wicklow,"€17,764.26","€17,764.26","€29,279.02",-39.30%,1.43%,S [SMALL] ,178,€99.80, Shane - Area 3 
30,1050,Homesavers Hebron Kilkenny,"€4,332.17","€4,332.17", € -   ,0.00%,0.35%,S [SMALL] ,178,€24.34, Shane - Area 3 
30,1045,Clonmel, € -   , € -   , € -   ,0.00%,0.00%,S [SMALL] ,178, €-   , Regional Manager - Nicholas Ralph ( Region 2) 
30,All,Total Sales,"€1,243,513.18","€1,243,513.18","€1,563,891.78",0.00%,0.00%,0,0, €-   ,0
31,1020,Centz Patrick Street,"€13,384.51","€13,384.51","€13,583.67",-1.50%,1.07%,XS [EXTRA SMALL] ,75,€178.46, Magda - Area 1 
31,1019,Centz Cork Street,"€7,955.70","€7,955.70","€10,307.66",-22.80%,0.64%,XS [EXTRA SMALL] ,49,€162.36, Magda - Area 1 
31,1021,Centz Kinvara,"€11,206.30","€11,206.30","€11,614.45",-3.50%,0.90%,XS [EXTRA SMALL] ,68,€164.80, Magda - Area 1 
31,1030,Homesavers Arklow,"€23,548.93","€23,548.93","€32,321.04",-27.10%,1.88%,M [MEDIUM] ,278,€84.71, Shane - Area 3 
31,1043,Homesavers Westpoint Athlone (A),"€22,456.74","€22,456.74","€30,237.85",-25.70%,1.80%,M [MEDIUM] ,288,€77.97, Magda - Area 1 
31,1046,Homesavers Monks Land Athlone (B),"€5,897.14","€5,897.14","€9,166.94",-35.70%,0.47%,M [MEDIUM] ,159,€37.09, Magda - Area 1 
31,1008,Homesavers Athy,"€11,521.36","€11,521.36","€11,514.44",0.10%,0.92%,S [SMALL] ,184,€62.62, Warren - Area 2 
31,1047,Homesavers Axis Centre Longford,"€14,935.77","€14,935.77","€31,331.57",-52.30%,1.19%,M [MEDIUM] ,249,€59.98, Warren - Area 2 
31,1011,Homesavers Ballyfermot,"€25,745.26","€25,745.26","€27,194.80",-5.30%,2.06%,M [MEDIUM] ,293,€87.87, Shane - Area 3 
31,1059,Homesavers Ballyshannon,"€21,733.53","€21,733.53","€28,975.64",-25.00%,1.74%,M [MEDIUM] ,273,€79.61, Warren - Area 2 
31,1063,Homesavers Briarhill Galway,"€12,187.07","€12,187.07","€18,717.94",-34.90%,0.97%,M [MEDIUM] ,236,€51.64, Dariusz - Area 4 
31,1065,Homesavers Bunclody,"€14,187.53","€14,187.53","€17,080.30",-16.90%,1.13%,M [MEDIUM] ,232,€61.15, Shane - Area 3 
31,1013,Homesavers Carlow Penny Lane,"€28,161.67","€28,161.67","€32,457.14",-13.20%,2.25%,M+ [MEDIUM +] ,401,€70.23, Shane - Area 3 
31,1009,Homesavers Carlow Tullow Road U3,"€15,203.35","€15,203.35","€14,829.44",2.50%,1.22%,S [SMALL] ,163,€93.27, Shane - Area 3 
31,1066,Homesavers Carrick-on-shannon,"€30,137.36","€30,137.36","€35,991.51",-16.30%,2.41%,M+ [MEDIUM +] ,373,€80.80, Warren - Area 2 
31,1061,Homesavers Charlestown MAYO,"€8,297.56","€8,297.56","€9,574.19",-13.30%,0.66%,XS [EXTRA SMALL] ,97,€85.54, Warren - Area 2 
31,1023,Homesavers Clane,"€8,574.81","€8,574.81","€9,354.59",-8.30%,0.69%,XS [EXTRA SMALL] ,122,€70.29, Warren - Area 2 
31,1068,Homesavers Claremorris,"€16,188.71","€16,188.71","€19,773.99",-18.10%,1.29%,M [MEDIUM] ,255,€63.49, Warren - Area 2 
31,1017,Homesavers Crumlin,"€19,815.34","€19,815.34","€23,115.40",-14.30%,1.58%,S [SMALL] ,157,€126.21, Magda - Area 1 
31,1040,Homesavers Diskin Centre Athlone,"€18,875.20","€18,875.20","€25,707.12",-26.60%,1.51%,M [MEDIUM] ,322,€58.62, Magda - Area 1 
31,1027,Homesavers Dundalk,"€57,712.26","€57,712.26","€63,614.31",-9.30%,4.61%,M [MEDIUM] ,322,€179.23, Magda - Area 1 
31,1044,Homesavers WestGate Dungarvan,"€10,742.40","€10,742.40","€19,936.74",-46.10%,0.86%,M [MEDIUM] ,216,€49.73, Dariusz - Area 4 
31,1048,Homesavers CLONMULLEN Edenderry,"€28,176.32","€28,176.32","€33,775.42",-16.60%,2.25%,M [MEDIUM] ,275,€102.46, Magda - Area 1 
31,1031,Homesavers BALLYMALEY Ennis,"€65,680.59","€65,680.59","€87,371.00",-24.80%,5.25%,L [LARGE] ,536,€122.54, Dariusz - Area 4 
31,1042,Homesavers Rafter Street Enniscorthy,"€14,450.16","€14,450.16","€19,123.69",-24.40%,1.16%,S [SMALL] ,130,€111.16, Shane - Area 3 
31,1025,Homesavers Kings meadow waterford,"€21,131.92","€21,131.92","€31,388.05",-32.70%,1.69%,M+ [MEDIUM +] ,359,€58.86, Shane - Area 3 
31,1067,Homesavers Letterkenny Pearse Road,"€25,095.82","€25,095.82","€30,666.31",-18.20%,2.01%,M+ [MEDIUM +] ,418,€60.04, Warren - Area 2 
31,1001,Homesavers Limerick,"€61,536.23","€61,536.23","€77,829.02",-20.90%,4.92%,M+ [MEDIUM +] ,337,€182.60, Dariusz - Area 4 
31,1010,Homesavers Longford U4,"€10,828.81","€10,828.81","€8,730.25",24.00%,0.87%,XS [EXTRA SMALL] ,125,€86.63, Warren - Area 2 
31,1032,Homesavers Midleton,"€17,689.66","€17,689.66","€23,428.73",-24.50%,1.41%,M [MEDIUM] ,211,€83.84, Dariusz - Area 4 
31,1054,Homesavers Milford Retail Park,"€32,684.96","€32,684.96","€37,648.96",-13.20%,2.61%,M [MEDIUM] ,312,€104.76, Warren - Area 2 
31,1033,Homesavers Monaghan,"€52,055.73","€52,055.73","€67,719.13",-23.10%,4.16%,L [LARGE] ,436,€119.39, Magda - Area 1 
31,1062,Homesavers Mountmellick LAOIS,"€6,703.52","€6,703.52","€5,877.80",14.00%,0.54%,XS [EXTRA SMALL] ,67,€100.05, Magda - Area 1 
31,1002,Homesavers Mullingar,"€58,441.99","€58,441.99","€48,338.93",20.90%,4.67%,M [MEDIUM] ,245,€238.54, Magda - Area 1 
31,1024,Homesavers Martyr Road Nenagh (a),"€27,482.90","€27,482.90","€41,203.48",-33.30%,2.20%,M+ [MEDIUM +] ,374,€73.48, Dariusz - Area 4 
31,1058,HOMESAVERS MARTYR ROAD NENAGH (B),"€18,247.66","€18,247.66","€24,431.09",-25.30%,1.46%,M+ [MEDIUM +] ,302,€60.42, Dariusz - Area 4 
31,1053,Homesavers New Road Portlaoise,"€21,481.23","€21,481.23","€31,833.23",-32.50%,1.72%,M [MEDIUM] ,219,€98.09, Dariusz - Area 4 
31,1028,Homesavers Newcastle West,"€36,785.81","€36,785.81","€68,003.84",-45.90%,2.94%,M+ [MEDIUM +] ,414,€88.85, Dariusz - Area 4 
31,1026,Homesavers Portlaoise,"€8,182.99","€8,182.99","€10,045.12",-18.50%,0.65%,M [MEDIUM] ,255,€32.09, Dariusz - Area 4 
31,1052,Homesavers Lismard Portlaoise (B),"€4,999.78","€4,999.78","€5,793.45",-13.70%,0.40%,S [SMALL] ,125,€40.00, Dariusz - Area 4 
31,1060,Homesavers Riverside Galway,"€14,647.90","€14,647.90","€20,234.17",-27.60%,1.17%,M+ [MEDIUM +] ,344,€42.58, Dariusz - Area 4 
31,1016,Homesavers Roscommon,"€66,064.56","€66,064.56","€79,844.96",-17.30%,5.28%,XL [EXTRA LARGE] ,628,€105.20, Regional Manager - Joe Beirne (Region 1) 
31,1055,Homesavers Stranorlar business park,"€15,543.89","€15,543.89","€15,910.08",-2.30%,1.24%,M [MEDIUM] ,290,€53.60, Warren - Area 2 
31,1056,Homesavers Swinford,"€6,297.00","€6,297.00","€5,437.40",15.80%,0.50%,XS [EXTRA SMALL] ,95,€66.28, Warren - Area 2 
31,1015,Homesavers Broomhill Tallaght,"€41,654.66","€41,654.66","€52,613.24",-20.80%,3.33%,M+ [MEDIUM +] ,350,€119.01, Shane - Area 3 
31,1049,Homesavers The Glebe Donegal,"€26,673.58","€26,673.58","€27,342.05",-2.40%,2.13%,M [MEDIUM] ,293,€91.04, Warren - Area 2 
31,1029,Homesavers Tralee,"€27,007.65","€27,007.65","€41,638.00",-35.10%,2.16%,M [MEDIUM] ,310,€87.12, Dariusz - Area 4 
31,1007,Homesavers Tullamore,"€68,218.91","€68,218.91","€78,575.98",-13.20%,5.45%,L [LARGE] ,553,€123.36, Magda - Area 1 
31,1057,"Homesavers Carlow Tullow Road U1,2","€8,571.87","€8,571.87","€12,166.80",-29.50%,0.69%,M [MEDIUM] ,257,€33.35, Shane - Area 3 
31,1006,Homesavers Waterford,"€14,995.07","€14,995.07","€18,717.40",-19.90%,1.20%,M [MEDIUM] ,183,€81.94, Shane - Area 3 
31,1012,Homesavers Wexford,"€28,969.09","€28,969.09","€46,111.76",-37.20%,2.32%,M [MEDIUM] ,296,€97.87, Shane - Area 3 
31,1014,Homesavers Wicklow,"€17,029.56","€17,029.56","€30,027.12",-43.30%,1.36%,S [SMALL] ,178,€95.67, Shane - Area 3 
31,1045,Clonmel, € -   , € -   , € -   ,,0.00%,S [SMALL] ,178, €-   , Regional Manager - Nicholas Ralph ( Region 2) 
31,1050,Homesavers Hebron Kilkenny,"€5,252.72","€5,252.72", € -   ,,0.34%,S [SMALL] ,178,€24.97, Shane - Area 3 
31,All,Total Sales,"€1,251,051.04","€1,251,051.04","€1,578,227.20",0.00%,0.00%,0,0, €-   ,0
32,1020,Centz Patrick Street,"€14,144.76","€14,144.76","€13,173.21",7.40%,1.13%,XS [EXTRA SMALL] ,75,€188.60, Magda - Area 1 
32,1019,Centz Cork Street,"€8,367.90","€8,367.90","€11,197.24",-25.30%,0.67%,XS [EXTRA SMALL] ,49,€170.77, Magda - Area 1 
32,1021,Centz Kinvara,"€11,915.96","€11,915.96","€12,196.36",-2.30%,0.95%,XS [EXTRA SMALL] ,68,€175.23, Magda - Area 1 
32,1030,Homesavers Arklow,"€24,883.21","€24,883.21","€31,832.42",-21.80%,1.98%,M [MEDIUM] ,278,€89.51, Shane - Area 3 
32,1043,Homesavers Westpoint Athlone (A),"€21,619.58","€21,619.58","€30,984.28",-30.20%,1.72%,M [MEDIUM] ,288,€75.07, Magda - Area 1 
32,1046,Homesavers Monks Land Athlone (B),"€4,918.20","€4,918.20","€15,426.10",-68.10%,0.39%,M [MEDIUM] ,159,€30.93, Magda - Area 1 
32,1008,Homesavers Athy,"€11,184.80","€11,184.80","€12,358.03",-9.50%,0.89%,S [SMALL] ,184,€60.79, Warren - Area 2 
32,1047,Homesavers Axis Centre Longford,"€18,349.99","€18,349.99","€30,423.91",-39.70%,1.46%,M [MEDIUM] ,249,€73.69, Warren - Area 2 
32,1011,Homesavers Ballyfermot,"€25,541.57","€25,541.57","€28,582.98",-10.60%,2.03%,M [MEDIUM] ,293,€87.17, Shane - Area 3 
32,1059,Homesavers Ballyshannon,"€23,399.31","€23,399.31","€28,284.61",-17.30%,1.86%,M [MEDIUM] ,273,€85.71, Warren - Area 2 
32,1063,Homesavers Briarhill Galway,"€15,057.00","€15,057.00","€15,241.28",-1.20%,1.20%,M [MEDIUM] ,236,€63.80, Dariusz - Area 4 
32,1065,Homesavers Bunclody,"€12,841.01","€12,841.01","€15,142.89",-15.20%,1.02%,M [MEDIUM] ,232,€55.35, Shane - Area 3 
32,1013,Homesavers Carlow Penny Lane,"€28,502.59","€28,502.59","€29,712.09",-4.10%,2.27%,M+ [MEDIUM +] ,401,€71.08, Shane - Area 3 
32,1009,Homesavers Carlow Tullow Road U3,"€17,851.32","€17,851.32","€15,143.10",17.90%,1.42%,S [SMALL] ,163,€109.52, Shane - Area 3 
32,1066,Homesavers Carrick-on-shannon,"€30,096.25","€30,096.25","€30,843.83",-2.40%,2.40%,M+ [MEDIUM +] ,373,€80.69, Warren - Area 2 
32,1061,Homesavers Charlestown MAYO,"€8,361.76","€8,361.76","€9,378.51",-10.80%,0.67%,XS [EXTRA SMALL] ,97,€86.20, Warren - Area 2 
32,1023,Homesavers Clane,"€7,636.82","€7,636.82","€9,711.03",-21.40%,0.61%,XS [EXTRA SMALL] ,122,€62.60, Warren - Area 2 
32,1068,Homesavers Claremorris,"€14,531.34","€14,531.34","€17,592.73",-17.40%,1.16%,M [MEDIUM] ,255,€56.99, Warren - Area 2 
